"X","hhid","hhid_2010","year","aez","lat","lon","maize_area_ha_sw","maize_pro_sw","maize_qua_sw_kh","fert_qua_sw","fert_qua_sw_kh","hybrid","farm_income","total_income","sex","mar_stat","age","fam_exp","educ_hoh","hh_size","ad_equ_oecd_mod","HFIAS","HFIA","maize_area_ha","maize_pro","fert_use","fert_qua","fert_qua_kh","maize_qua_kh","e5","e6","credit_acc_hh_sc","acc_ext","heard_new_var","acc_ext_past","heard_new_var_past","overall_match","identification","match_pr_anh","acc_cred","maximum_2m_air_temperature_year","minimum_2m_air_temperature_year","total_precipitation_year","dismarket_km","dismarket_min","ext_km","ext_min","keep_hh","school","mysample","total_income_log","Qair_f_inst_mean_year","Admin_1"
1,10101,601025,2010,"Coastal Lowland",-4.102419853,39.64258957,0.2025000006,242.4365997,1197.217773,0,0,1,1500,61500,1,0,54,5,9,10,5.300000191,0,1,0.4050000012,450,0,0,0,1111.111084,1,1,0,0,1,1,0,11,1,1,NA,34.83562851,19.32085991,907.3843994,0,0,0.5,8,1,1,1,11.02679253,1.687502503,"Mombasa"
2,10101,NA,2013,"Coastal Lowland",-4.102419853,39.64258957,0.4050000012,123.395401,304.6799927,0,0,0,52700,386450,1,0,56,7,11,10,5.300000191,4,3,0.8100000024,230,0,0,0,283.9506226,NA,NA,0,1,NA,1,NA,11,1,1,1,34.86555862,19.35622978,709.0606079,0,0,0.5,8,1,1,1,12.86475754,1.679636121,"Mombasa"
3,10102,601026,2010,"Coastal Lowland",-4.103710175,39.63890839,1.215000033,383.2488098,315.4311218,0,0,0,92000,140000,1,0,58,8,0,6,2.700000048,0,1,2.430000067,720,0,0,0,296.2962952,NA,1,0,0,1,1,0,8,1,1,NA,34.83562851,19.32085991,907.3843994,0.6,10,7,105,1,0,1,11.84939766,1.687502503,"Mombasa"
4,10102,NA,2013,"Coastal Lowland",-4.103710175,39.63890839,1.461586237,766.3549805,524.3309937,0,0,1,107500,131500,1,0,60,10,0,11,5,13,4,2.936249971,1728,0,0,0,588.5057373,NA,NA,0,1,NA,1,NA,8,1,1,0,34.86555862,19.35622978,709.0606079,0.6,10,7,105,1,0,1,11.78676224,1.679636121,"Mombasa"
5,10106,601030,2010,"Coastal Lowland",-4.105249882,39.63547134,0.2025000006,33.24365997,164.166214,0,0,1,0,43100,0,2,48,8,0,8,3.700000048,15,4,0.4050000012,63,0,0,0,155.5555573,NA,1,1,0,0,1,1,11,1,1,NA,34.83562851,19.32085991,907.3843994,0.6,10,4,60,1,0,1,10.671278,1.687502503,"Mombasa"
6,10106,NA,2013,"Coastal Lowland",-4.105249882,39.63547134,0.8100000024,461.6243896,569.9066772,0,0,1,15300,181700,0,2,48,10,0,5,2.799999952,0,1,1.620000005,900,0,0,0,555.555542,NA,NA,1,0,NA,1,NA,11,1,1,1,34.86555862,19.35622978,709.0606079,0.6,10,4,60,1,0,1,12.11011219,1.679636121,"Mombasa"
7,10107,601028,2010,"Coastal Lowland",-4.110919952,39.63161087,0.2286549062,25.40610123,111.1111145,14.114501,61.72839737,1,1600,121600,1,1,57,18,5,5,3,0,1,0.4050000012,45,1,25,61.72839355,111.1111145,1,1,0,0,0,1,1,10,1,2,NA,34.83562851,19.32085991,907.3843994,1,15,3,45,1,1,1,11.70849228,1.687502503,"Mombasa"
8,10107,NA,2013,"Coastal Lowland",-4.110919952,39.63161087,1.215000033,78.37559509,64.50666046,0,0,1,0,152500,1,0,59,20,7,10,4.699999809,6,2,2.430000067,180,0,0,0,74.07407379,NA,NA,0,0,NA,1,NA,10,1,2,0,34.86555862,19.35622978,709.0606079,1,15,3,45,1,1,1,11.93492031,1.679636121,"Mombasa"
9,10201,602019,2010,"Coastal Lowland",-4.332009792,39.25630951,0.4573098123,1778.427124,3888.88916,28.229002,61.72839737,1,170000,180000,1,0,54,28,2,14,6.300000191,8,3,0.8100000024,3150,1,50,61.72839355,3888.888916,1,1,1,0,0,1,1,11,1,1,NA,34.59518051,19.21719933,909.947937,0.13,10,25,300,1,1,1,12.10071182,1.562221408,"Kwale"
10,10201,NA,2013,"Coastal Lowland",-4.332009792,39.25630951,1.900964737,1146.751221,603.2469482,0,0,1,2e+05,206000,1,0,56,30,0,13,5.800000191,17,4,3.644999981,2340,0,0,0,641.9753418,NA,NA,1,0,NA,1,NA,11,1,1,0,34.48880005,19.1364994,772.6005249,0.13,10,25,300,1,0,1,12.23563099,1.53335309,"Kwale"
11,10202,602020,2010,"Coastal Lowland",-4.324510098,39.24948883,1.316249967,304.8731995,231.6225739,0,0,1,14200,26200,1,0,29,7,12,7,3.200000048,0,1,2.632499933,540,0,0,0,205.1282043,1,1,1,0,0,0,1,11,1,1,NA,35.44269943,18.04846001,729.3748779,1,30,5,120,1,1,1,10.17351437,1.503330231,"Kwale"
12,10202,NA,2013,"Coastal Lowland",-4.324510098,39.24948883,0.5716372728,39.52060318,69.13580322,0,0,0,0,120000,1,0,23,10,12,6,2.700000048,12,4,1.012500048,70,0,0,0,69.13579559,NA,NA,1,0,NA,0,NA,11,1,1,1,36.90739822,17.57287025,581.8555298,1,30,5,120,1,1,1,11.6952467,1.449554563,"Kwale"
13,10203,602021,2010,"Coastal Lowland",-4.337769985,39.23414993,0.6336548924,394.8731995,623.1676025,0,0,1,0,147600,1,0,50,33,5,6,2.700000048,15,4,1.215000033,720,0,0,0,592.5925903,0,1,0,0,0,1,1,11,1,1,NA,35.44269943,18.04846001,729.3748779,2,30,10,150,1,1,1,11.90226078,1.503330231,"Kwale"
14,10203,NA,2013,"Coastal Lowland",-4.337769985,39.23414993,2.217792273,1490.411987,672.0250854,0,0,1,32500,104500,1,0,52,35,7,12,5.5,14,3,4.252500057,2800,0,0,0,658.4362183,NA,NA,1,1,NA,1,NA,11,1,1,1,36.90739822,17.57287025,581.8555298,2,30,10,150,1,1,1,11.55694199,1.449554563,"Kwale"
15,10205,602023,2010,"Coastal Lowland",-4.317029953,39.24433136,1.620000005,1001.62439,618.2866821,0,0,0,15750,135750,1,0,58,28,7,4,2.5,18,4,3.24000001,1980,0,0,0,611.111084,1,1,1,0,0,1,1,11,1,1,NA,35.44269943,18.04846001,729.3748779,2,30,30,450,1,1,1,11.81857014,1.503330231,"Kwale"
16,10205,NA,2013,"Coastal Lowland",-4.317029953,39.24433136,0.8100000024,258.3756104,318.9822388,0,0,0,5500,427000,1,0,60,30,8,12,5.699999809,4,3,1.620000005,540,0,0,0,333.3333435,NA,NA,1,1,NA,1,NA,11,1,1,1,36.90739822,17.57287025,581.8555298,2,30,30,450,1,1,1,12.96453953,1.449554563,"Kwale"
17,10206,602024,2010,"Coastal Lowland",-4.336659908,39.25733948,0.8623098135,1212.182983,1405.739502,0,0,0,11650,50650,1,0,58,3,7,8,3.700000048,0,1,1.620000005,2250,0,0,0,1388.888916,0,0,0,0,0,1,1,11,1,1,NA,34.59518051,19.21719933,909.947937,2,30,30,450,1,1,1,10.83269405,1.562221408,"Kwale"
18,10206,NA,2013,"Coastal Lowland",-4.336659908,39.25733948,0.8981725574,266.1252136,296.2962952,0,0,1,1250,422250,1,0,60,5,7,8,3.900000095,6,2,1.82249999,540,0,0,0,296.2962952,NA,NA,0,0,NA,1,NA,11,1,1,0,34.48880005,19.1364994,772.6005249,2,30,30,450,1,1,1,12.95335293,1.53335309,"Kwale"
19,10207,602022,2010,"Coastal Lowland",-4.342939854,39.23564148,1.655862689,500.8121948,302.4479065,0,0,1,36460,40960,1,0,38,18,8,6,2.700000048,5,3,3.442500114,990,0,0,0,287.5816956,0,1,0,0,0,1,1,1,1,2,NA,35.44269943,18.04846001,729.3748779,2,30,10,150,0,1,1,10.62035084,1.503330231,"Kwale"
20,10207,NA,2013,"Coastal Lowland",-4.342939854,39.23564148,1.923750043,743.2487793,386.354126,0,0,1,14114,80314,0,0,54,30,0,10,4.900000095,0,1,3.847500086,1440,0,0,0,374.2690125,NA,NA,0,0,NA,1,NA,1,1,2,0,36.90739822,17.57287025,581.8555298,2,30,10,150,0,0,1,11.29369926,1.449554563,"Kwale"
21,10301,603013,2010,"Coastal Lowland",-4.190360069,39.47940063,0.6859647632,355.6854248,518.5184937,56.458004,82.30452728,1,0,60200,1,0,66,48,5,15,6.599999905,15,4,1.215000033,630,1,100,82.30452728,518.5184937,1,1,0,0,0,1,1,4,0,2,NA,34.62966156,18.10379982,762.8756714,4,60,4,60,1,1,1,11.00542736,1.53665781,"Kwale"
22,10301,NA,2013,"Coastal Lowland",-4.190360069,39.47940063,1.838947058,614.0610352,333.9199219,0,0,1,3000,712500,1,0,68,50,7,12,6.099999905,1,2,3.442499876,1170,0,0,0,339.8692932,NA,NA,1,1,NA,1,NA,4,0,2,1,35.57292938,18.23204994,598.385498,4,60,4,60,1,1,1,13.47653484,1.500929236,"Kwale"
23,10302,603014,2010,"Coastal Lowland",-4.206769943,39.50856018,1.345774531,174.1878052,129.4331207,78.22900391,58.12935257,1,172500,172500,1,0,45,13,8,11,4.599999905,18,4,2.430000067,360,1,150,61.72839355,148.1481476,1,1,0,0,0,1,1,11,1,1,NA,34.83562851,19.32085991,907.3843994,1.25,20,6,90,1,1,1,12.0581522,1.687502503,"Kwale"
24,10302,NA,2013,"Coastal Lowland",-4.206769943,39.50856018,0.6075000167,211.2183075,347.6844482,0,0,1,106850,118850,1,0,47,15,8,12,5.300000191,6,2,1.215000033,405,0,0,0,333.333313,NA,NA,1,1,NA,1,NA,11,1,1,1,34.86555862,19.35622978,709.0606079,1.25,20,6,90,1,1,1,11.68561745,1.679636121,"Kwale"
25,10303,603015,2010,"Coastal Lowland",-4.195859909,39.50416183,0.4050000012,180,444.444458,14.51663971,35.84355545,1,7800,367800,1,0,51,16,14,6,2.900000095,0,1,0.8100000024,360,1,28,34.56790161,444.444458,1,1,0,0,0,1,1,9,0,2,NA,34.83562851,19.32085991,907.3843994,2,30,10,150,1,1,1,12.81529427,1.687502503,"Kwale"
26,10303,NA,2013,"Coastal Lowland",-4.195859909,39.50416183,0.5716372728,457.3098145,800,0,0,1,29100,209100,1,0,49,10,12,5,2.599999905,5,3,1.012500048,810,0,0,0,799.999939,NA,NA,0,1,NA,1,NA,9,0,2,0,34.86555862,19.35622978,709.0606079,2,30,10,150,1,1,1,12.25056744,1.679636121,"Kwale"
27,10304,603016,2010,"Coastal Lowland",-4.195610046,39.53067017,0.4573098123,508.1220093,1111.111084,56.458004,123.4567947,1,0,41000,1,0,56,14,7,12,5.300000191,8,3,0.8100000024,900,1,100,123.4567871,1111.111084,0,1,0,0,1,1,0,11,1,1,NA,34.83562851,19.32085991,907.3843994,0.12,15,10,120,1,1,1,10.6213274,1.687502503,"Kwale"
28,10304,NA,2013,"Coastal Lowland",-4.195610046,39.53067017,1.443654895,958.1220093,663.6780396,0,0,1,6750,50750,1,0,58,16,7,13,5.800000191,17,4,2.835000038,1800,0,0,0,634.9206543,NA,NA,1,0,NA,1,NA,11,1,1,0,34.86555862,19.35622978,709.0606079,0.12,15,10,120,1,1,1,10.83466721,1.679636121,"Kwale"
29,10305,603017,2010,"Coastal Lowland",-4.184460163,39.50889969,0.6336548924,1916.244019,3024.113037,0,0,1,114000,354000,1,2,60,46,0,5,3,0,1,1.215000033,3600,0,0,0,2962.962891,1,1,1,0,0,1,1,9,1,0,NA,34.83562851,19.32085991,907.3843994,1,15,2,30,1,0,1,12.77705193,1.687502503,"Kwale"
30,10305,NA,2013,"Coastal Lowland",-4.184460163,39.50889969,0.9146196246,914.6196289,1000,28.229002,30.86419868,0,232200,406544,1,0,56,16,0,5,2.799999952,1,2,1.620000005,1620,1,50,30.86419678,1000,NA,NA,1,1,NA,1,NA,9,1,0,1,34.86555862,19.35622978,709.0606079,1,15,2,30,1,0,1,12.91544724,1.679636121,"Kwale"
31,10311,503928,2010,"High Tropics",0.8356199861,35.3406105,0.7751700282,2153.25,2777.777588,287.1000061,370.3703613,1,138000,162500,1,0,70,38,6,6,3.099999905,15,4,0.8100000024,2250,1,300,370.3703613,2777.777832,0,1,0,0,0,1,1,1,1,2,NA,26.41194916,8.674550056,6357.981934,3,20,40,300,0,1,1,11.99843311,1.110743642,"Uasin Gishu"
32,10311,NA,2013,"High Tropics",0.8356199861,35.3406105,6.782737732,20585.07031,3034.920654,421.0800171,62.08113098,1,510500,606500,1,1,42,8,13,4,2.5,0,1,7.087500095,21510,1,440,62.08112717,3034.920654,NA,NA,0,0,NA,1,NA,1,1,2,1,26.92727089,7.016799927,5090.238281,3,20,40,300,0,1,1,13.31546021,1.074812055,"Uasin Gishu"
33,10401,604043,2010,"Coastal Lowland",-4.009339809,39.49811935,2.025000095,406.4976196,200.739563,0,0,0,11200,21200,1,0,65,43,8,15,6.800000191,10,3,4.050000191,720,0,0,0,177.777771,0,1,1,0,0,1,1,11,1,1,NA,34.62966156,18.10379982,762.8756714,0.07,10,4,60,1,1,1,9.961756706,1.53665781,"Kwale"
34,10401,NA,2013,"Coastal Lowland",-4.009339809,39.49811935,1.744035363,465.9389954,267.161438,0,0,0,36000,72000,1,0,67,45,8,21,9,22,4,3.644999981,990,0,0,0,271.60495,NA,NA,1,0,NA,1,NA,11,1,1,1,35.57292938,18.23204994,598.385498,0.07,10,4,60,1,1,1,11.18442154,1.500929236,"Kwale"
35,10403,604045,2010,"Coastal Lowland",-3.988199949,39.48514175,2.430000067,383.2488098,157.7155609,0,0,0,10000,71600,1,0,52,35,7,18,8.300000191,21,4,4.860000134,720,0,0,0,148.1481476,0,1,0,0,0,1,1,11,1,1,NA,34.95412827,18.01445961,616.9215088,0.1,2,12,180,1,1,1,11.17885017,1.542249084,"Kwale"
36,10403,NA,2013,"Coastal Lowland",-3.988199949,39.48514175,1.829239249,254.0610046,138.8888855,0,0,1,6000,225300,1,0,53,37,7,14,6.900000095,15,4,3.24000001,450,0,0,0,138.8888855,NA,NA,1,1,NA,1,NA,11,1,1,1,35.57146835,18.20656967,455.6317749,0.1,2,12,180,1,1,1,12.32518768,1.492770433,"Kwale"
37,10404,604046,2010,"Coastal Lowland",-3.999579906,39.49589157,2.482309818,434.0610046,174.8617401,0,0,0,16900,61600,1,0,40,13,2,8,3.700000048,16,4,4.860000134,810,0,0,0,166.6666565,1,1,1,0,0,1,1,11,1,1,NA,34.95412827,18.01445961,616.9215088,10,150,4,60,1,1,1,11.02841759,1.542249084,"Kwale"
38,10404,NA,2013,"Coastal Lowland",-3.999579906,39.49589157,3.24000001,137.6564941,42.48657227,0,0,0,5000,187500,1,0,41,15,4,10,4.699999809,3,2,6.480000019,285,0,0,0,43.98147964,NA,NA,1,1,NA,1,NA,11,1,1,1,35.57146835,18.20656967,455.6317749,10,150,4,60,1,1,1,12.14153385,1.492770433,"Kwale"
39,10405,604047,2010,"Coastal Lowland",-4.001520157,39.50497818,0.8100000024,199.5939026,246.4122314,0,0,1,11250,179250,1,0,50,27,7,8,3.5,8,4,1.620000005,405,0,0,0,250,1,1,1,0,0,1,1,11,1,1,NA,34.83562851,19.32085991,907.3843994,2,30,8,120,1,1,1,12.09653664,1.583623528,"Kwale"
40,10405,NA,2013,"Coastal Lowland",-4.001520157,39.50497818,0.5503363013,60.47939682,109.89534,0,0,1,11400,80860,0,0,38,15,0,7,3.599999905,8,3,1.113749981,130,0,0,0,116.7227859,NA,NA,1,0,NA,1,NA,11,1,1,1,34.86555862,19.35622978,709.0606079,2,30,8,120,1,0,1,11.30047417,1.542534232,"Kwale"
41,10406,604048,2010,"Coastal Lowland",-4.002349854,39.49383163,1.215000033,1154.061035,949.8444214,0,0,1,8000,188000,1,0,51,24,7,11,4.800000191,6,3,2.430000067,2250,0,0,0,925.9259033,1,1,1,0,0,1,1,11,1,1,NA,34.62966156,18.10379982,762.8756714,2,30,10,150,1,1,1,12.14419746,1.53665781,"Kwale"
42,10406,NA,2013,"Coastal Lowland",-4.002349854,39.49383163,1.417500019,0,0,0,0,1,4000,21700,1,0,53,26,7,12,4.699999809,11,3,2.835000038,0,0,0,0,0,NA,NA,1,1,NA,1,NA,11,1,1,1,35.57292938,18.23204994,598.385498,2,30,10,150,1,1,1,9.985067368,1.500929236,"Kwale"
43,10407,604044,2010,"Coastal Lowland",-4.008850098,39.49832916,0.6336548924,332.436615,524.6335449,0,0,0,1e+05,124000,1,0,74,59,1,5,3,7,3,1.215000033,630,0,0,0,518.5184937,0,1,1,0,0,1,1,1,1,2,NA,34.62966156,18.10379982,762.8756714,1,30,6,120,0,1,1,11.72803688,1.53665781,"Kwale"
44,10407,NA,2013,"Coastal Lowland",-4.008850098,39.49832916,3.24000001,465.9389954,143.8083344,0,0,0,64500,387700,1,0,63,30,7,10,4.5,0,1,6.480000019,990,0,0,0,152.777771,NA,NA,1,0,NA,1,NA,1,1,2,1,35.57292938,18.23204994,598.385498,1,30,6,120,0,1,1,12.86798668,1.500929236,"Kwale"
45,10502,605008,2010,"Coastal Lowland",-4.263319969,39.51897049,0.2286549062,50.81220245,222.222229,0,0,0,276000,324000,1,0,51,15,0,7,3,11,3,0.4050000012,90,0,0,0,222.222229,1,1,1,0,0,1,1,11,1,1,NA,34.72158051,20.66835976,1064.194702,2,120,4,240,1,0,1,12.6884985,1.5745399,"Kwale"
46,10502,NA,2013,"Coastal Lowland",-4.263319969,39.51897049,1.672309875,602.4365845,360.2421875,28.229002,16.88024521,1,34000,40000,1,0,52,18,1,8,3.5,10,4,3.240000248,1170,1,50,15.43209743,361.111084,NA,NA,1,1,NA,1,NA,11,1,1,1,34.13143158,20.54318047,888.925354,2,120,4,240,1,1,1,10.59663486,1.537123561,"Kwale"
47,10504,605010,2010,"Coastal Lowland",-4.263460159,39.51741028,0.4050000012,174.1878052,430.0933533,0,0,1,171900,171900,1,0,49,11,9,8,3.299999952,7,3,0.8100000024,360,0,0,0,444.444458,0,1,1,0,0,1,1,11,1,1,NA,34.72158051,20.66835976,1064.194702,1.5,30,10,240,1,1,1,12.05466843,1.5745399,"Kwale"
48,10504,NA,2013,"Coastal Lowland",-4.263460159,39.51741028,0.6336548924,997.3098145,1573.900635,56.458004,89.09897614,1,10000,95500,1,0,50,13,11,8,3.299999952,7,3,1.215000033,1890,1,100,82.30452728,1555.555542,NA,NA,1,1,NA,1,NA,11,1,1,1,34.13143158,20.54318047,888.925354,1.5,30,10,240,1,1,1,11.46688175,1.537123561,"Kwale"
49,10506,605012,2010,"Coastal Lowland",-4.267869949,39.51264954,0.7479823828,493.5023804,659.7780762,100,133.6929932,1,36400,38200,1,0,41,3,8,9,3.799999952,4,3,1.417500019,1080,1,200,141.0934753,761.9047241,0,1,1,0,0,1,1,11,1,1,NA,34.72158051,20.66835976,1064.194702,0.5,30,8,120,1,1,1,10.55059052,1.5745399,"Kwale"
