year,aez,hybrid,sex,mar_stat,age,fam_exp,educ_yrs,hh_size,maize_area_ha,fert_use,maize_qua_kh,credit_acc,acc_ext,acc_ext_past,max_2m_air_temp_yr,precipitation_yr,dis_market_min,ext_km,Admin_1
2013,High Tropics,1,1,0,84,54,8,5,0.405000001,1,666.666687,1,1,1,27.34379959,1489.276611,30,6,Nyeri
2010,High Tropics,0,1,0,51,20,5,9,0.01215,0,0,0,0,1,24.86153984,1840.32019,2,5,Nyandarua
2013,High Tropics,0,1,0,53,22,6,10,0.050625,1,711.111084,0,1,1,24.62389946,1980.834351,2,5,Nyandarua
2010,High Tropics,1,1,0,65,41,12,7,0.202500016,1,577.77771,1,0,1,26.87890053,1312.12793,15,8,Nyeri
2013,High Tropics,1,1,0,67,43,12,3,0.202500001,0,1111.111084,1,1,1,27.34379959,1489.276611,15,8,Nyeri
2010,High Tropics,1,0,3,63,41,4,2,1.215000033,1,118.5185165,0,0,1,26.87890053,1312.12793,15,20,Nyeri
2013,High Tropics,1,0,2,65,43,6,1,1.113749981,1,82.6038208,0,1,1,27.34379959,1489.276611,15,20,Nyeri
2010,High Tropics,1,1,0,64,42,20,3,0.405000001,1,1111.111084,1,0,1,26.87890053,1312.12793,20,2,Nyeri
2013,High Tropics,1,1,0,64,20,14,3,0.405000001,1,419.7530823,1,1,1,27.34379959,1489.276611,20,2,Nyeri
2010,High Tropics,1,1,0,49,16,12,5,0.202500001,1,0,1,0,1,26.87890053,1312.12793,5,5,Nyeri
2013,High Tropics,1,1,0,57,37,12,8,0.405000001,1,3111.111084,1,1,1,27.34379959,1489.276611,5,5,Nyeri
2010,High Tropics,1,1,0,38,8,13,5,0.202500001,1,666.666687,0,0,1,24.86153984,1840.32019,150,10,Nyandarua
2013,High Tropics,1,1,0,39,15,12,5,0.506250024,0,622.222168,0,1,1,24.62389946,1980.834351,150,10,Nyandarua
2010,High Tropics,0,1,0,61,41,6,8,0.202500001,0,0,0,0,1,24.86153984,1840.32019,30,9,Nyandarua
2013,High Tropics,0,1,0,63,25,11,6,0.10125,1,1777.777832,0,1,1,24.62389946,1980.834351,30,9,Nyandarua
2010,High Tropics,0,1,0,81,8,3,2,0.810000002,1,333.3333435,0,0,1,24.86153984,1840.32019,90,7,Nyandarua
2013,High Tropics,1,1,0,83,10,3,9,0.10125,1,888.888916,0,1,1,24.62389946,1980.834351,90,7,Nyandarua
2010,High Tropics,0,1,0,46,23,8,4,0.405000001,0,888.888916,0,0,1,24.86153984,1840.32019,60,5,Nyandarua
2013,High Tropics,0,1,0,46,25,8,4,0.202500001,1,444.444458,0,1,1,24.62389946,1980.834351,60,5,Nyandarua
2010,High Tropics,1,0,3,49,28,5,5,0.178200007,1,1515.151489,0,0,1,24.86153984,1840.32019,30,3,Nyandarua
2013,High Tropics,1,0,3,51,30,7,5,0.271349996,0,663.3499146,0,1,1,24.62389946,1980.834351,30,3,Nyandarua
2010,High Tropics,0,1,0,39,24,7,8,0.607500017,1,222.2222137,1,0,1,24.86153984,1840.32019,5,5,Nyandarua
2013,High Tropics,0,1,0,41,26,7,8,0.202500001,0,888.888916,1,1,1,24.62389946,1980.834351,5,5,Nyandarua
2010,High Tropics,0,1,0,34,11,8,6,0.303750008,0,0,0,0,1,24.86153984,1840.32019,15,4,Nyandarua
2013,High Tropics,0,1,0,36,12,10,7,0.202500001,0,888.888916,0,1,1,24.62389946,1980.834351,15,4,Nyandarua
2010,High Tropics,0,1,0,56,27,7,7,0.10125,1,711.111084,1,0,1,24.86153984,1840.32019,30,3,Nyandarua
2013,High Tropics,0,1,0,57,29,7,7,0.202500001,0,888.888916,1,1,1,24.62389946,1980.834351,30,3,Nyandarua
2010,High Tropics,0,1,0,36,11,8,7,0.506250024,1,533.333313,0,0,1,26.40942001,1597.342407,30,25,Nyandarua
2013,High Tropics,1,1,0,38,13,8,7,0.202500001,1,1333.333374,0,1,1,26.24304008,1899.93396,30,25,Nyandarua
2010,High Tropics,1,1,0,65,34,8,3,0.202500001,0,2666.666748,1,1,1,26.40942001,1597.342407,30,6,Nyandarua
2013,High Tropics,1,1,0,66,36,8,3,0.151875004,1,1185.185181,1,1,1,26.24304008,1899.93396,30,6,Nyandarua
2010,High Tropics,0,1,0,48,16,5,7,0.506250024,1,533.333313,1,0,0,26.40942001,1597.342407,30,5,Nyandarua
2013,High Tropics,1,1,0,50,18,7,7,0.911249995,1,395.0617371,1,1,0,26.24304008,1899.93396,30,5,Nyandarua
2010,High Tropics,1,0,2,70,48,1,2,1.417500019,1,761.9047241,1,0,1,26.40942001,1597.342407,15,4,Nyandarua
2013,High Tropics,0,0,2,72,50,1,3,0.405000001,1,2222.222168,1,1,1,26.24304008,1899.93396,15,4,Nyandarua
2010,High Tropics,0,0,0,37,8,12,6,0.153899998,1,1988.304077,1,0,1,26.40942001,1597.342407,30,4,Nyandarua
2013,High Tropics,0,0,0,37,10,12,5,0.303750008,1,296.2962952,1,0,1,26.24304008,1899.93396,30,4,Nyandarua
2010,High Tropics,1,1,0,58,28,7,3,0.607500017,1,888.888855,0,0,1,26.40942001,1597.342407,60,10,Nyandarua
2013,High Tropics,1,1,0,60,30,9,2,0.810000002,1,111.1111145,0,1,1,26.24304008,1899.93396,60,10,Nyandarua
2010,High Tropics,0,0,3,40,8,8,4,0.992249966,1,544.2177124,1,0,1,26.40942001,1597.342407,30,3,Nyandarua
2013,High Tropics,0,0,3,42,10,8,3,0.10125,0,2666.666748,1,0,1,26.24304008,1899.93396,30,3,Nyandarua
2010,High Tropics,1,1,0,70,24,6,4,3.644999981,1,148.1481476,0,0,1,26.40942001,1597.342407,30,11,Nyandarua
2013,High Tropics,1,1,0,71,26,6,7,0.506250024,1,1244.444336,0,1,1,26.24304008,1899.93396,30,11,Nyandarua
2010,High Tropics,1,1,0,55,32,7,5,0.25514999,0,1234.567993,1,0,1,26.40942001,1597.342407,25,120,Nyandarua
2013,High Tropics,0,1,0,47,20,4,4,0.303750008,0,1053.497925,1,1,1,26.24304008,1899.93396,25,120,Nyandarua
2010,High Tropics,0,0,3,40,7,8,3,0.405000001,0,1333.333374,1,0,1,26.40942001,1597.342407,45,4,Nyandarua
2013,High Tropics,0,1,0,74,48,0,3,0.202500001,1,1333.333374,1,1,1,26.24304008,1899.93396,45,4,Nyandarua
2010,High Tropics,1,1,0,76,49,2,2,0.0405,1,0,1,0,1,24.07024956,1439.583496,15,1,Murang'a
2013,High Tropics,1,1,0,78,50,0,4,0.050625,1,2666.666748,1,1,1,24.91951942,1542.554077,15,1,Murang'a
2010,High Tropics,1,1,0,58,38,7,7,0.810000002,1,666.666687,1,0,1,24.86153984,1840.32019,30,12,Nyandarua
2013,High Tropics,1,1,0,60,40,8,5,0.405000001,1,2000,1,1,1,24.62389946,1980.834351,30,12,Nyandarua
2010,High Tropics,0,0,2,63,33,0,3,0.405000001,0,1000,0,0,1,24.07024956,1439.583496,30,2,Murang'a
2013,High Tropics,0,0,1,65,35,0,6,0.303750008,0,2403.292236,0,1,1,24.91951942,1542.554077,30,2,Murang'a
2010,High Tropics,1,1,0,66,53,4,4,0.303750008,1,1333.333252,0,0,1,24.07024956,1439.583496,30,4,Murang'a
2013,High Tropics,1,1,0,68,55,4,8,0.405000001,1,1111.111084,0,1,1,24.91951942,1542.554077,30,4,Murang'a
2010,High Tropics,1,1,0,63,33,7,5,0.243000016,1,370.3703613,1,0,1,24.07024956,1439.583496,45,3,Murang'a
2013,High Tropics,1,1,0,65,35,8,4,0.278235018,1,388.1610718,1,1,1,24.91951942,1542.554077,45,3,Murang'a
2010,High Tropics,1,1,0,56,21,14,3,0.405000001,1,2666.666748,1,0,1,24.07024956,1439.583496,25,8,Murang'a
2013,High Tropics,1,1,0,58,23,14,4,0.405000001,1,2000,1,1,1,24.91951942,1542.554077,25,8,Murang'a
2010,High Tropics,0,0,0,45,12,7,2,0.405000001,1,1000,1,0,1,24.07024956,1439.583496,30,3,Murang'a
2013,High Tropics,1,0,2,45,14,7,6,0.405000001,1,1555.555542,1,1,1,24.91951942,1542.554077,30,3,Murang'a
2010,High Tropics,1,0,2,51,28,5,3,0.0405,1,1684.534668,1,0,1,24.07024956,1439.583496,20,0.6,Murang'a
2013,High Tropics,1,0,2,53,30,5,3,0.278235018,1,136.5751953,1,1,1,24.91951942,1542.554077,20,0.6,Murang'a
2010,High Tropics,0,1,0,60,26,12,3,0.405000001,1,1111.111084,1,0,1,24.07024956,1439.583496,20,1.5,Murang'a
2013,High Tropics,1,1,0,62,28,14,6,0.405000001,1,1777.777832,1,1,1,24.91951942,1542.554077,20,1.5,Murang'a
2010,High Tropics,0,0,2,84,71,0,4,0.202500001,1,1777.777832,1,0,1,24.07024956,1439.583496,20,0.5,Murang'a
2013,High Tropics,1,0,2,57,27,4,5,0.202500001,1,4000,1,1,1,24.91951942,1542.554077,20,0.5,Murang'a
2010,High Tropics,0,0,1,47,14,7,4,0.405000001,1,577.777771,1,0,1,24.07024956,1439.583496,10,20,Murang'a
2013,High Tropics,1,1,0,78,5,4,4,0.324000001,1,941.3580322,1,1,1,24.91951942,1542.554077,10,20,Murang'a
2010,Moist mid altitudes,0,1,0,48,12,12,8,0.810000002,0,277.777771,1,0,0,33.15536118,2273.953857,10,30,Siaya
2013,Moist mid altitudes,0,1,0,48,15,12,6,3.24000001,1,361.1111145,1,1,0,35.07897186,2323.453369,10,30,Siaya
2010,Moist mid altitudes,0,1,0,37,12,8,6,1.721249938,0,183.006546,1,0,1,33.15536118,2273.953857,20,7,Siaya
2013,Moist mid altitudes,1,1,0,40,12,8,8,2.025000095,1,444.4444275,1,1,1,35.07897186,2323.453369,20,7,Siaya
2010,Moist mid altitudes,0,1,0,51,30,11,7,0.810000002,1,777.777771,1,0,1,33.15536118,2273.953857,5,7,Siaya
2013,Moist mid altitudes,1,1,0,56,20,16,7,1.620000005,1,555.555542,1,1,1,35.07897186,2323.453369,5,7,Siaya
2010,Moist mid altitudes,0,0,2,68,7,0,2,0.405000001,0,333.3333435,0,0,1,33.15536118,2273.953857,5,5,Siaya
2013,Moist mid altitudes,0,0,2,70,9,0,5,0.538649976,1,668.3375244,0,1,1,35.07897186,2323.453369,5,5,Siaya
2010,Moist mid altitudes,0,1,0,79,19,4,4,0.810000002,0,727.2133789,1,0,1,33.15536118,2273.953857,5,6,Siaya
2013,Moist mid altitudes,0,1,0,81,30,7,3,0.810000002,0,928.3950806,1,1,1,35.07897186,2323.453369,5,6,Siaya
2010,Moist mid altitudes,0,1,0,34,12,6,4,0.052649997,1,854.7009277,1,0,0,33.15536118,2273.953857,5,7,Siaya
2013,Moist mid altitudes,1,0,2,35,10,8,5,2.328750134,1,343.5319214,1,1,0,35.07897186,2323.453369,5,7,Siaya
2010,Moist mid altitudes,0,1,0,67,38,6,2,1.215000033,1,518.5184937,1,0,1,33.15536118,2273.953857,5,8,Siaya
2013,Moist mid altitudes,0,0,2,45,15,4,3,1.012500048,1,1688.888794,1,1,1,35.07897186,2323.453369,5,8,Siaya
2010,Moist mid altitudes,0,0,2,47,21,5,5,1.113749981,0,45.79124832,0,0,1,33.15536118,2273.953857,15,3,Siaya
2013,Moist mid altitudes,1,1,0,60,10,4,5,1.215000033,0,74.07407379,1,1,1,35.07897186,2323.453369,15,3,Siaya
2010,Moist mid altitudes,0,1,0,35,2,12,6,0.759374976,0,237.0370483,1,0,0,31.78005028,2144.575195,15,3,Siaya
2013,Moist mid altitudes,0,1,0,38,5,12,6,0.405000001,0,666.666687,1,1,0,33.18556976,2117.986816,15,3,Siaya
2010,Moist mid altitudes,0,0,0,34,18,7,7,0.405000001,0,333.3333435,1,0,0,31.78005028,2144.575195,10,4,Siaya
2013,Moist mid altitudes,0,1,0,53,10,7,7,0.810000002,0,388.8888855,1,1,0,33.18556976,2117.986816,10,4,Siaya
2010,Moist mid altitudes,1,1,0,35,10,10,3,0.10125,0,888.888916,0,0,1,31.78005028,2144.575195,30,4,Siaya
2013,Moist mid altitudes,1,1,0,35,5,8,4,1.113749981,0,3474.747559,1,1,1,33.18556976,2117.986816,30,4,Siaya
2010,Moist mid altitudes,0,1,0,42,2,10,8,1.356750011,1,398.0099487,0,0,0,31.78005028,2144.575195,30,20,Siaya
2013,Moist mid altitudes,0,1,0,42,17,7,8,1.417500019,1,920.6348877,1,1,0,33.18556976,2117.986816,30,20,Siaya
2010,Moist mid altitudes,0,1,2,37,9,7,5,0.810000002,0,333.3333435,0,0,1,31.78005028,2144.575195,30,8,Siaya
2013,Moist mid altitudes,0,0,2,39,12,7,5,0.70875001,1,437.3897705,1,0,1,33.18556976,2117.986816,30,8,Siaya
2010,Moist mid altitudes,0,1,0,47,7,7,8,1.95007503,0,369.2165527,0,0,0,31.78005028,2144.575195,10,30,Siaya
2013,Moist mid altitudes,0,1,0,50,10,7,11,1.620000005,0,175.9259186,1,0,0,33.18556976,2117.986816,10,30,Siaya
2010,Moist mid altitudes,0,0,2,45,33,0,6,1.215000033,0,111.1111069,1,0,1,31.78005028,2144.575195,20,8,Siaya
2013,Moist mid altitudes,0,0,2,48,36,0,5,0.607500017,0,1333.333252,1,1,1,33.18556976,2117.986816,20,8,Siaya
2010,Moist mid altitudes,0,1,0,73,38,1,7,0.911249995,0,419.7530823,0,0,1,31.78005028,2144.575195,30,8,Kisumu
2013,Moist mid altitudes,1,1,0,76,41,4,6,0.70875001,0,634.9206543,0,1,1,33.18556976,2117.986816,30,8,Kisumu
2010,Moist mid altitudes,0,1,0,34,7,8,5,1.518749952,0,770.3704224,1,0,1,31.78005028,2144.575195,20,5,Siaya
2013,Moist mid altitudes,0,1,0,36,10,8,6,1.620000005,1,666.666687,1,1,1,33.18556976,2117.986816,20,5,Siaya
2010,Moist mid altitudes,0,0,0,57,13,6,2,0.384750009,0,584.7952881,0,0,1,31.78005028,2144.575195,3,4,Siaya
2013,Moist mid altitudes,0,1,0,35,13,7,5,2.025000095,0,1711.111084,1,1,1,33.18556976,2117.986816,3,4,Siaya
2010,Moist mid altitudes,0,0,2,72,52,0,2,0.70875001,0,126.9841232,0,0,1,31.78005028,2144.575195,30,4,Siaya
2013,Moist mid altitudes,1,1,0,63,36,12,2,0.911249995,1,1481.481445,0,0,1,33.18556976,2117.986816,30,4,Siaya
2010,Moist mid altitudes,1,1,0,44,7,11,9,1.215000033,1,370.3703613,1,0,1,31.78005028,2144.575195,20,17,Siaya
2013,Moist mid altitudes,1,1,0,46,10,14,10,1.468124986,0,375.9897766,1,1,1,33.18556976,2117.986816,20,17,Siaya
2010,Moist mid altitudes,0,1,0,44,30,16,7,1.215000033,0,425.9259033,0,0,1,31.78005028,2144.575195,30,6,Siaya
2013,Moist mid altitudes,0,1,0,60,30,12,6,0.607500017,0,592.5925903,0,1,1,33.18556976,2117.986816,30,6,Siaya
2010,Moist mid altitudes,0,1,0,50,17,1,12,1.620000005,0,500,1,0,1,31.78005028,2144.575195,10,10,Siaya
2013,Moist mid altitudes,0,1,0,53,20,4,9,1.215000033,0,497.9423828,1,1,1,33.18556976,2117.986816,10,10,Siaya
2010,Moist mid altitudes,0,1,0,65,27,8,7,0.658125043,0,888.888855,1,0,0,31.78005028,2144.575195,15,4,Siaya
2013,Moist mid altitudes,0,1,0,68,30,8,6,0.70875001,0,1015.872986,1,1,0,33.18556976,2117.986816,15,4,Siaya
2010,Moist mid altitudes,0,1,0,68,29,13,10,0.810000002,0,500,1,0,1,31.78005028,2144.575195,20,8,Siaya
2013,Moist mid altitudes,1,1,0,71,32,16,7,2.430000067,0,629.6296387,1,1,1,33.18556976,2117.986816,20,8,Siaya
2010,Moist mid altitudes,0,1,0,57,30,20,11,2.328750134,0,309.1787415,1,0,0,31.78005028,2144.575195,15,12,Siaya
2013,Moist mid altitudes,0,1,0,60,18,12,7,2.835000038,0,888.888855,1,0,0,33.18556976,2117.986816,15,12,Siaya
2010,Moist mid altitudes,0,1,0,73,53,3,9,1.620000005,0,34.72222137,1,0,0,31.78005028,2144.575195,60,3,Siaya
2013,Moist mid altitudes,0,1,0,76,55,3,7,1.215000033,0,133.3333282,1,0,0,33.18556976,2117.986816,60,3,Siaya
2010,Moist mid altitudes,1,0,2,53,39,4,3,0.405000001,0,234.5679016,1,0,1,31.76857948,2242.212646,5,5,Kisumu
2013,Moist mid altitudes,1,1,0,65,20,12,7,1.620000005,1,231.4814758,1,1,1,33.0223999,2106.080322,5,5,Kisumu
2010,Moist mid altitudes,0,1,0,82,2,0,2,0.607500017,0,177.777771,0,0,1,31.76857948,2242.212646,20,0.5,Kisumu
2013,Moist mid altitudes,0,1,2,85,5,0,3,0.273374975,0,438.9575195,0,1,1,33.0223999,2106.080322,20,0.5,Kisumu
2010,Moist mid altitudes,0,1,0,49,7,7,3,0.202500001,0,1555.555542,0,0,1,33.15536118,2273.953857,5,4,Siaya
2013,Moist mid altitudes,0,1,1,52,10,7,5,0.354375005,1,2285.714355,0,1,1,35.07897186,2323.453369,5,4,Siaya
2010,Moist mid altitudes,0,1,0,62,17,7,8,0.162000001,0,1388.888916,1,0,1,31.76857948,2242.212646,10,12,Kisumu
2013,Moist mid altitudes,0,1,0,64,20,10,13,0.810000002,1,311.1111145,1,1,1,33.0223999,2106.080322,10,12,Kisumu
2010,Moist mid altitudes,0,1,0,57,22,10,12,0.810000002,1,333.3333435,1,0,0,31.76857948,2242.212646,5,2,Kisumu
2013,Moist mid altitudes,0,1,0,60,25,10,12,0.911249995,1,740.7407227,1,0,0,33.0223999,2106.080322,5,2,Kisumu
2010,Moist mid altitudes,0,0,0,62,11,12,5,2.025000095,1,2222.222168,1,0,1,31.76857948,2242.212646,10,20,Kisumu
2013,Moist mid altitudes,0,1,0,65,14,14,4,1.923749924,1,19.23326874,1,0,1,33.0223999,2106.080322,10,20,Kisumu
2010,Moist mid altitudes,0,1,0,32,27,1,6,0.607500017,0,1185.185181,1,0,1,31.76857948,2242.212646,5,8,Kisumu
2013,Moist mid altitudes,0,1,0,35,30,4,7,1.620000005,1,277.777771,1,1,1,33.0223999,2106.080322,5,8,Kisumu
2010,Moist mid altitudes,0,0,2,61,46,8,2,0.10125,0,222.222229,1,0,1,31.76857948,2242.212646,15,5,Kisumu
2013,Moist mid altitudes,1,1,0,46,8,7,8,0.607500017,1,2222.222168,1,1,1,33.0223999,2106.080322,15,5,Kisumu
2010,Moist mid altitudes,0,1,0,34,10,7,6,0.974025011,1,739.2007446,1,0,1,31.76857948,2242.212646,45,3,Kisumu
2013,Moist mid altitudes,0,1,0,55,37,5,12,0.607500017,1,213.9917603,1,1,1,33.0223999,2106.080322,45,3,Kisumu
2010,Moist mid altitudes,0,0,2,47,3,0,2,0.405000001,0,153.0864258,0,0,0,31.76857948,2242.212646,30,6,Kisumu
2013,Moist mid altitudes,0,0,1,50,6,0,6,0.810000002,0,138.2716064,1,0,0,33.0223999,2106.080322,30,6,Kisumu
2010,Moist mid altitudes,0,1,0,78,48,6,6,1.012500048,1,355.555542,0,0,1,31.76857948,2242.212646,3,40,Kisumu
2013,Moist mid altitudes,1,1,0,53,7,5,9,3.644999981,0,320.9876709,0,1,1,33.0223999,2106.080322,3,40,Kisumu
2010,Moist mid altitudes,1,0,2,47,34,7,5,0.324000001,0,694.444458,1,0,1,31.76857948,2242.212646,10,10,Kisumu
2013,Moist mid altitudes,0,0,2,50,37,0,1,0.405000001,0,1333.333374,1,0,1,33.0223999,2106.080322,10,10,Kisumu
2010,Moist mid altitudes,0,1,0,38,6,8,3,0.810000002,0,777.777771,0,0,1,31.76857948,2242.212646,30,2,Kisumu
2013,Moist mid altitudes,0,1,0,62,4,6,4,1.215000033,0,444.4444275,0,1,1,33.0223999,2106.080322,30,2,Kisumu
2010,Moist mid altitudes,0,1,0,62,50,8,3,1.82249999,0,864.1975098,1,0,1,31.76857948,2242.212646,10,5,Kisumu
2013,Moist mid altitudes,0,1,0,64,20,7,6,1.012500048,0,933.333313,1,1,1,33.0223999,2106.080322,10,5,Kisumu
2010,Moist mid altitudes,0,1,0,62,19,1,6,0.810000002,1,111.1111145,0,0,1,31.76857948,2242.212646,30,3,Kisumu
2013,Moist mid altitudes,0,1,0,65,22,4,6,0.506250024,1,1066.666626,1,1,1,33.0223999,2106.080322,30,3,Kisumu
2010,Moist mid altitudes,0,1,0,64,42,8,6,1.012500048,1,133.3333282,0,0,1,31.76857948,2242.212646,20,3,Kisumu
2013,Moist mid altitudes,0,1,0,66,45,11,6,1.012500048,0,622.222168,1,0,1,33.0223999,2106.080322,20,3,Kisumu
2010,Moist mid altitudes,0,1,0,29,6,10,5,0.607500017,0,518.5184937,1,0,1,31.76857948,2242.212646,30,20,Kisumu
2013,Moist mid altitudes,0,1,0,64,20,3,8,0.566999972,0,1155.202881,1,1,1,33.0223999,2106.080322,30,20,Kisumu
2010,Moist mid altitudes,0,1,0,46,12,12,11,0.607500017,0,222.2222137,1,0,0,32.19594955,1692.506104,30,5,Migori
2013,Moist mid altitudes,1,1,0,48,14,15,9,0.506250024,1,1390.617188,1,0,0,32.82617188,1680.892944,30,5,Migori
2010,Moist mid altitudes,0,1,0,67,2,0,10,1.620000005,0,277.777771,0,0,0,31.76857948,2242.212646,30,6,Kisumu
2013,Moist mid altitudes,1,1,0,49,20,8,8,1.012500048,1,539.2592163,1,0,0,33.0223999,2106.080322,30,6,Kisumu
2010,Moist mid altitudes,0,1,0,54,17,10,6,0.810000002,0,333.3333435,1,0,1,31.76857948,2242.212646,30,30,Kisumu
2013,Moist mid altitudes,1,1,0,56,20,10,6,0.911249995,0,444.444458,1,0,1,33.0223999,2106.080322,30,30,Kisumu
2010,Moist mid altitudes,1,0,2,66,48,5,3,1.012500048,0,113.3333282,1,0,0,32.72943115,1923.949097,10,6,Kisumu
2013,Moist mid altitudes,0,1,0,30,10,8,5,0.26730001,0,505.0504761,1,1,0,33.95019913,1614.856201,10,6,Kisumu
2010,Moist mid altitudes,0,1,0,58,33,7,8,0.506250024,0,711.111084,0,0,1,31.3168602,2108.386963,15,5,Kisumu
2013,Moist mid altitudes,1,1,0,61,36,7,9,1.012500048,0,444.4444275,0,1,1,31.87573051,1759.996338,15,5,Kisumu
2010,Moist mid altitudes,0,1,0,65,12,4,4,0.810000002,0,444.444458,0,0,1,32.72943115,1923.949097,8,5,Kisumu
2013,Moist mid altitudes,1,1,0,82,30,5,8,4.454999924,0,181.8181915,0,1,1,33.95019913,1614.856201,8,5,Kisumu
2010,Moist mid altitudes,0,1,0,57,17,8,2,0.202500001,0,98.76543427,0,0,0,31.3168602,2108.386963,30,3,Kisumu
2013,Moist mid altitudes,0,1,0,60,20,8,4,0.202500001,0,0,0,1,0,31.87573051,1759.996338,30,3,Kisumu
2010,Moist mid altitudes,0,0,2,30,11,8,8,0.405000001,0,0,0,0,1,31.3168602,2108.386963,40,4,Kisumu
2013,Moist mid altitudes,1,1,0,82,20,7,4,1.012500048,1,399.9999695,1,1,1,31.87573051,1759.996338,40,4,Kisumu
2010,Moist mid altitudes,0,0,2,57,37,0,6,0.052649997,0,1367.521484,0,0,0,32.72943115,1923.949097,30,15,Kisumu
2013,Moist mid altitudes,0,0,2,60,40,0,8,1.012500048,0,197.5308533,1,0,0,33.95019913,1614.856201,30,15,Kisumu
2010,Moist mid altitudes,0,1,2,56,36,4,7,0.405000001,0,444.444458,1,0,1,31.3168602,2108.386963,30,8,Kisumu
2013,Moist mid altitudes,1,0,2,56,45,3,10,1.012500048,0,395.0617065,1,1,1,31.87573051,1759.996338,30,8,Kisumu
2010,Moist mid altitudes,0,1,2,60,2,8,4,0.303750008,0,148.1481476,1,0,1,31.3168602,2108.386963,30,10,Kisumu
2013,Moist mid altitudes,1,1,0,58,30,10,12,2.430000067,0,427.9835205,1,1,1,31.87573051,1759.996338,30,10,Kisumu
2010,Moist mid altitudes,0,1,0,50,7,7,8,0.70875001,0,317.4603271,0,0,0,32.72943115,1923.949097,30,30,Kisumu
2013,Moist mid altitudes,1,1,0,50,10,7,8,1.113749981,0,233.4455719,1,1,0,33.95019913,1614.856201,30,30,Kisumu
2010,Moist mid altitudes,1,1,0,62,30,7,5,0.810000002,0,1111.111084,0,0,1,31.3168602,2108.386963,30,10,Kisumu
2013,Moist mid altitudes,1,1,0,64,33,7,5,0.810000002,0,728.3950806,0,1,1,31.87573051,1759.996338,30,10,Kisumu
2010,Moist mid altitudes,1,0,2,72,48,0,5,0.607500017,0,740.7407227,1,0,1,31.3168602,2108.386963,25,10,Kisumu
2013,Moist mid altitudes,0,0,2,75,51,0,4,1.215000033,0,444.4444275,1,1,1,31.87573051,1759.996338,25,10,Kisumu
2010,Moist mid altitudes,1,1,0,72,49,5,5,2.733749866,0,592.5926514,0,0,1,31.3168602,2108.386963,15,5,Kisumu
2013,Moist mid altitudes,1,1,0,75,52,8,5,0.810000002,1,1111.111084,1,1,1,31.87573051,1759.996338,15,5,Kisumu
2010,Moist mid altitudes,0,0,2,52,27,9,6,1.620000005,0,277.777771,0,0,1,31.3168602,2108.386963,30,1,Kisumu
2013,Moist mid altitudes,0,0,2,55,30,12,7,0.455624998,0,2469.135742,1,1,1,31.87573051,1759.996338,30,1,Kisumu
2010,Moist mid altitudes,0,1,0,47,17,10,9,1.012500048,1,533.333313,1,0,1,32.55015945,1979.256348,20,1,Kisumu
2013,Moist mid altitudes,1,1,0,50,20,10,9,2.429999828,0,82.30453491,1,1,1,33.50786972,1802.752686,20,1,Kisumu
2010,Moist mid altitudes,1,0,2,63,17,1,4,0.607500017,0,740.7407227,0,0,1,32.55015945,1979.256348,30,2,Kisumu
2013,Moist mid altitudes,1,0,2,66,20,4,5,1.620000005,0,277.777771,1,1,1,33.50786972,1802.752686,30,2,Kisumu
2010,Moist mid altitudes,1,1,0,70,27,4,4,0.405000001,0,888.888916,0,0,1,32.55015945,1979.256348,30,1,Kisumu
2013,Moist mid altitudes,1,1,0,73,30,4,6,0.068850003,0,653.5947266,1,1,1,33.50786972,1802.752686,30,1,Kisumu
2010,Moist mid altitudes,0,0,2,72,4,0,2,0.405000001,0,222.222229,1,0,1,32.55015945,1979.256348,30,15,Kisumu
2013,Moist mid altitudes,1,0,2,75,7,0,3,1.012500048,0,0,1,1,1,33.50786972,1802.752686,30,15,Kisumu
2010,Moist mid altitudes,1,0,2,66,37,4,5,0.698625028,0,450.8856506,1,0,1,31.3168602,2108.386963,20,9,Kisumu
2013,Moist mid altitudes,1,0,2,68,40,4,7,0.405000001,0,1104.375732,1,1,1,31.87573051,1759.996338,20,9,Kisumu
2010,Moist mid altitudes,0,1,0,66,47,4,7,0.405000001,0,1111.111084,1,0,1,31.3168602,2108.386963,20,4,Kisumu
2013,Moist mid altitudes,0,1,0,67,13,10,7,1.620000005,0,833.333313,1,0,1,31.87573051,1759.996338,20,4,Kisumu
2010,Moist mid altitudes,0,1,2,70,57,5,1,0.405000001,0,1111.111084,1,0,1,31.3168602,2108.386963,5,2.4,Kisumu
2013,Moist mid altitudes,1,1,0,39,10,12,3,0.202500001,0,5333.333496,1,1,1,31.87573051,1759.996338,5,2.4,Kisumu
2010,Moist mid altitudes,0,1,0,52,19,12,7,0.202500001,0,246.9135742,0,0,1,32.55015945,1979.256348,30,4,Kisumu
2013,Moist mid altitudes,1,1,0,57,25,12,7,0.405000001,0,444.444458,0,1,1,33.50786972,1802.752686,30,4,Kisumu
2010,Moist mid altitudes,0,1,0,44,17,13,11,4.050000191,0,1200,1,0,1,29.70207977,1917.814453,45,6,Homa Bay
2013,Moist mid altitudes,1,1,0,47,20,16,12,6.885000229,0,862.7450562,1,1,1,29.77183914,1801.534912,45,6,Homa Bay
2010,Moist mid altitudes,0,0,2,65,49,0,6,0.810000002,0,1222.222168,0,0,1,29.70207977,1917.814453,30,3,Homa Bay
